student_id,student_name,school_id,gender,class,attendance,math_score,science_score,english_score,income_level,travel_distance,internet_access,parent_education,previous_absences,dropout_label
ST00267,Nakul Pandey,TS072,Male,6,86.4,79,86,83,Medium,11.0,No,Primary,6,0
ST00268,Noah Bose,TS026,Female,7,53.1,55,56,47,High,9.6,Yes,Primary,19,1
ST00269,Lucky Kashyap,TS441,Male,9,52.7,58,62,42,Low,0.6,Yes,Primary,3,1
ST00270,Siya Divan,TS165,Male,10,59.0,58,65,56,Low,5.9,Yes,Graduate,22,1
ST00271,Radha Sachdeva,TS047,Female,7,68.3,59,75,68,Medium,9.7,Yes,Graduate,25,1
ST00272,Ati Mital,TS193,Male,10,87.8,81,87,78,Low,2.0,Yes,None,21,0
ST00273,Nimrat Nagar,TS001,Male,9,93.9,91,87,89,High,8.9,Yes,Primary,21,0
ST00274,Ekani Dubey,TS351,Male,7,51.1,55,43,52,Medium,2.5,Yes,Graduate,15,0
ST00275,Nitesh Nadig,TS296,Male,10,56.2,58,46,46,Low,8.4,Yes,None,28,1
ST00276,Gopal Ganesh,TS004,Male,10,87.9,74,86,86,Low,3.2,Yes,Primary,0,0
ST00277,Aashi Lala,TS350,Female,8,77.9,85,76,84,Medium,10.1,Yes,Secondary,27,0
ST00278,Gautami Sarma,TS093,Female,6,64.4,61,58,56,Low,8.8,Yes,None,18,1
ST00279,Ria Gaba,TS424,Male,6,96.0,89,77,85,Medium,6.5,No,None,23,0
ST00280,Samarth Boase,TS500,Female,8,66.4,62,60,63,Low,3.2,Yes,None,13,1
ST00281,Dev Venkatesh,TS385,Male,6,97.4,98,89,93,Low,5.0,Yes,Primary,12,0
ST00282,Jai Vasa,TS385,Female,6,73.3,78,73,66,Medium,3.8,Yes,Primary,29,0
ST00283,Pavani Contractor,TS170,Female,10,92.3,95,96,94,Medium,2.2,Yes,None,7,0
ST00284,Chavvi Grover,TS002,Female,9,70.3,63,60,59,Medium,7.0,Yes,Secondary,23,0
ST00285,Laksh Batra,TS054,Female,9,58.8,59,47,45,Low,7.3,No,Secondary,21,1
ST00286,Vivaan Kuruvilla,TS180,Male,6,66.3,77,76,69,High,5.6,Yes,Secondary,23,1
ST00287,William Narayanan,TS007,Female,10,56.7,66,54,66,High,11.8,Yes,None,15,0
ST00288,Isaac Vohra,TS016,Male,8,58.1,53,58,45,Low,2.1,No,Secondary,1,1
ST00289,Ishaan Mishra,TS115,Male,9,62.0,60,50,54,Medium,7.6,No,Graduate,18,1
ST00290,Oni Rau,TS463,Female,10,54.8,40,44,44,Medium,10.4,No,Secondary,3,1
ST00291,Onkar Chand,TS102,Female,8,97.6,93,88,86,Medium,8.3,Yes,Secondary,24,0
ST00292,Lajita Rajagopal,TS298,Male,6,49.1,50,40,40,Medium,9.1,Yes,Primary,0,0
ST00293,Onkar Oak,TS011,Male,6,88.7,78,84,77,Low,2.1,Yes,Primary,28,0
ST00294,Anusha Dara,TS380,Female,8,47.4,53,48,39,Low,9.1,Yes,Secondary,19,1
ST00295,Warjas Grover,TS094,Male,7,50.1,55,58,59,Medium,5.7,Yes,Graduate,19,1
ST00296,Zashil Lata,TS441,Male,7,50.8,51,56,54,Medium,8.2,Yes,Primary,19,1
ST00297,Anthony Badami,TS034,Female,9,87.4,86,92,79,Low,3.5,Yes,Secondary,0,0
ST00298,Chanchal Shenoy,TS019,Female,7,56.9,46,64,55,Medium,1.1,Yes,Primary,29,1
ST00299,Eesha Ramaswamy,TS225,Male,6,57.8,57,50,58,Medium,11.6,Yes,Primary,21,1
ST00300,Bahadurjit Saha,TS111,Female,7,73.1,65,71,73,High,11.7,Yes,Secondary,22,0
ST00301,Sai Chandran,TS218,Female,10,75.0,65,76,66,Medium,6.7,Yes,Secondary,2,0
ST00302,Aryan Narula,TS303,Female,9,75.8,74,72,66,Medium,9.9,Yes,Primary,14,0
ST00303,Varsha Batta,TS177,Male,7,84.1,85,80,85,High,7.7,Yes,Primary,10,0
ST00304,Meera Sanghvi,TS224,Female,10,88.9,88,92,88,Medium,6.5,Yes,Primary,28,0
ST00305,Amaira Pillai,TS247,Male,10,74.5,77,77,70,Medium,9.5,Yes,Secondary,2,0
ST00306,Meghana Yadav,TS144,Male,10,96.7,83,84,99,High,10.4,No,None,5,0
ST00307,Kalpit Modi,TS442,Male,6,63.4,61,57,62,High,5.5,Yes,Primary,24,1
ST00308,Chandran Bora,TS240,Female,9,49.1,43,40,52,Low,10.7,No,Secondary,16,1
ST00309,Ekalinga Choudhry,TS296,Female,9,81.9,74,85,74,Low,10.3,Yes,Graduate,0,0
ST00310,Wakeeta Kashyap,TS244,Female,10,85.8,84,91,75,Low,4.6,Yes,Secondary,16,0
ST00311,Ojas Mittal,TS415,Female,10,64.2,66,72,55,Medium,6.5,Yes,None,2,0
ST00312,Dhriti Sodhi,TS038,Male,6,55.3,52,58,56,Medium,0.8,Yes,Graduate,21,1
ST00313,Rajeshri Nagi,TS397,Male,7,84.5,82,76,87,Low,7.6,Yes,Secondary,8,0
ST00314,Balveer Sarraf,TS416,Male,8,75.8,77,82,63,Low,3.6,Yes,Primary,30,0
ST00315,Matthew Kala,TS338,Male,6,67.0,65,72,72,Medium,7.5,Yes,Secondary,8,0
ST00316,Sarthak Boase,TS068,Male,9,68.0,70,53,68,Low,6.5,No,Primary,21,1
ST00317,Upadhriti Mutti,TS456,Male,10,58.9,53,59,58,Low,10.1,Yes,Primary,20,1
ST00318,Jagrati Buch,TS044,Male,8,97.4,99,93,82,Medium,5.5,Yes,Secondary,28,0
ST00319,Wazir Sodhi,TS483,Female,6,56.6,49,50,55,Low,1.9,Yes,Secondary,20,1
ST00320,Akshay Ratti,TS441,Male,8,81.2,75,93,83,High,4.2,Yes,Graduate,12,0
ST00321,Urvashi Kothari,TS247,Female,9,62.6,53,59,68,Low,5.6,Yes,Secondary,21,1
ST00322,Urishilla Gola,TS407,Male,9,52.5,61,58,52,Low,0.5,Yes,Primary,29,1
ST00323,Tanveer Sen,TS417,Male,10,86.7,89,91,77,High,9.0,No,Graduate,23,0
ST00324,Isha Nagi,TS488,Female,7,68.3,66,70,64,Medium,9.3,No,Primary,19,1
ST00325,Kevin Sane,TS066,Male,6,72.6,74,64,69,High,4.3,No,Secondary,4,0
ST00326,Faris Om,TS393,Male,6,53.4,57,53,41,Medium,10.6,No,Primary,29,1
ST00327,Ikbal Joshi,TS143,Male,10,86.1,82,72,75,Low,9.7,Yes,Secondary,2,0
ST00328,Nicholas Naik,TS133,Female,6,58.3,61,69,69,High,7.4,Yes,Primary,20,1
ST00329,Gayathri Shah,TS173,Female,9,56.1,56,59,54,Medium,11.4,Yes,Secondary,22,1
ST00330,Pushti Kulkarni,TS012,Female,10,65.6,59,67,54,Low,0.6,Yes,None,19,1
ST00331,Mohini Bhasin,TS494,Female,8,86.2,74,70,85,Medium,2.3,No,Primary,30,0
ST00332,Wakeeta Thaman,TS107,Female,6,60.0,68,49,61,Low,11.2,Yes,Primary,29,1
ST00333,Watika Samra,TS228,Male,9,85.0,75,76,80,Low,11.0,Yes,Primary,20,1
ST00334,Hamsini Morar,TS217,Male,10,96.4,93,86,96,Medium,8.2,Yes,Secondary,25,0
ST00335,Mohammed Anand,TS440,Male,8,46.4,36,31,32,Medium,3.2,No,Graduate,16,1
ST00336,Zaid Dube,TS367,Male,6,85.5,82,85,81,Low,8.9,No,Secondary,29,1
ST00337,Prisha Bhavsar,TS095,Female,10,62.8,67,60,61,Medium,1.5,Yes,Secondary,17,1
ST00338,Gauri Kalla,TS020,Female,9,59.7,68,66,57,Low,0.9,Yes,Primary,12,1
ST00339,Faris Tandon,TS255,Female,10,49.8,58,47,54,Medium,3.4,Yes,Graduate,1,0
ST00340,Madhav Sekhon,TS465,Female,8,73.3,71,64,70,Medium,5.8,Yes,Secondary,4,0
ST00341,Fariq Pall,TS427,Female,10,68.9,77,69,59,Medium,10.7,Yes,Primary,5,0
ST00342,Mahika Bajaj,TS319,Male,10,95.9,88,91,86,Low,5.1,Yes,Primary,30,0
ST00343,Lakshmi Handa,TS057,Male,10,86.3,83,90,76,Low,9.2,Yes,Graduate,4,0
ST00344,Kiaan Cherian,TS054,Female,8,91.6,83,73,73,Medium,2.4,No,Graduate,20,0
ST00345,Hema Varughese,TS337,Male,10,81.9,72,70,81,Low,9.5,Yes,Secondary,7,0
ST00346,Chatresh Chakrabarti,TS170,Male,6,49.1,55,43,55,Low,10.8,Yes,Secondary,24,1
ST00347,Harini Narula,TS266,Female,10,91.7,83,93,93,High,0.6,Yes,Secondary,19,0
ST00348,Harshil Purohit,TS469,Female,7,64.5,56,62,71,Low,4.1,Yes,None,9,1
ST00349,Hiral Sha,TS377,Male,10,48.8,46,43,40,Low,0.8,No,Graduate,12,1
ST00350,Raghav Bhakta,TS471,Male,8,46.0,35,40,34,Low,11.6,No,Secondary,28,1
ST00351,Ucchal Kashyap,TS349,Female,7,91.1,92,95,87,Low,10.2,Yes,Secondary,10,0
ST00352,Anmol Shetty,TS251,Male,9,57.8,50,60,63,Low,1.7,Yes,None,23,1
ST00353,Hardik Jha,TS310,Male,9,88.2,99,88,83,High,8.5,Yes,Secondary,26,0
ST00354,Hredhaan Banerjee,TS103,Female,8,84.5,71,87,84,Medium,9.6,Yes,Primary,20,0
ST00355,Harini Radhakrishnan,TS383,Male,7,62.9,64,68,75,High,2.1,Yes,Primary,8,0
ST00356,Laksh Dhingra,TS139,Male,6,50.8,49,51,53,Low,8.0,Yes,None,24,1
ST00357,Zehaan Ghose,TS222,Male,10,77.9,85,68,65,High,3.0,No,Primary,9,0
ST00358,Vivaan Rout,TS046,Male,8,89.2,90,87,72,Low,3.6,No,Primary,6,0
ST00359,Warinder Pillay,TS491,Male,10,87.8,87,91,82,Medium,3.8,Yes,None,12,0
ST00360,Baghyawati Chaudhary,TS195,Male,9,75.0,71,76,80,Medium,1.9,Yes,Primary,6,0
ST00361,Jhalak Barad,TS383,Male,9,81.9,68,79,82,Low,11.9,Yes,Primary,19,1
ST00362,Inaya Sidhu,TS372,Male,10,86.7,77,83,80,Low,6.1,Yes,Secondary,26,0
ST00363,Jairaj Chandran,TS045,Male,9,91.0,85,87,89,Medium,7.5,Yes,Secondary,29,0
ST00364,Lajita Bakshi,TS245,Female,10,56.0,60,50,56,High,7.6,No,Primary,1,1
ST00365,Rushil Hans,TS191,Female,6,62.5,59,56,65,Medium,8.0,Yes,None,20,1
ST00366,Ojasvi Sheth,TS012,Female,7,76.3,79,77,76,High,1.1,No,Primary,27,0
ST00367,Hitesh Nair,TS365,Female,7,49.3,40,39,50,Medium,8.5,Yes,Primary,15,1
ST00368,Samesh Virk,TS058,Female,9,46.3,40,46,34,Medium,6.4,No,Graduate,8,1
ST00369,Darpan Naik,TS348,Male,9,52.6,61,60,49,Medium,6.5,Yes,Secondary,20,1
ST00370,Jagvi Borra,TS265,Male,8,97.0,87,88,92,Medium,4.8,No,Secondary,19,0
ST00371,Charan Kulkarni,TS327,Female,8,92.0,84,82,79,Low,8.6,No,Secondary,13,0
ST00372,Jairaj Zacharia,TS240,Male,8,67.6,72,61,72,High,9.1,Yes,Primary,0,0
ST00373,Meghana Dugar,TS191,Male,10,46.4,50,39,49,Low,7.9,No,Graduate,25,1
ST00374,Chatresh Samra,TS024,Female,6,82.8,73,69,89,Low,4.5,Yes,Secondary,0,0
ST00375,Varenya Sastry,TS193,Female,7,63.5,70,61,69,Medium,3.5,Yes,Secondary,13,0
ST00376,Faras Mutti,TS016,Male,10,57.6,60,46,48,Low,4.2,No,Secondary,3,1
ST00377,Omya Konda,TS251,Female,10,53.3,61,63,55,High,8.7,Yes,Secondary,12,0
ST00378,Gunbir Nori,TS095,Male,6,79.6,89,88,84,High,4.3,Yes,None,15,0
ST00379,Nidhi Nagar,TS466,Male,10,85.6,73,83,84,Medium,1.7,No,None,22,0
ST00380,Rajata Lata,TS315,Female,9,92.5,74,80,79,Medium,7.2,No,Primary,30,0
ST00381,Ekani Goswami,TS322,Female,7,95.3,91,99,92,High,10.6,Yes,Secondary,1,0
ST00382,Ekta Shan,TS229,Male,10,80.4,74,67,82,Low,9.0,No,Secondary,22,1
ST00383,Bina Narasimhan,TS163,Female,7,74.7,79,71,69,Medium,6.8,Yes,None,15,0
ST00384,Bhavna Nagi,TS346,Male,7,89.0,78,84,89,Medium,10.1,Yes,Secondary,27,0
ST00385,Arya Dey,TS263,Male,8,85.0,84,77,73,Medium,2.2,Yes,Secondary,5,0
ST00386,Benjamin Mistry,TS469,Female,6,77.6,78,70,66,Medium,10.4,Yes,Graduate,2,0
ST00387,Tarak Samra,TS343,Male,9,56.5,61,52,58,Medium,11.5,Yes,Primary,25,1
ST00388,Saanvi Aurora,TS199,Female,6,45.3,47,41,39,Low,5.0,Yes,None,17,1
ST00389,Atharv Sahota,TS361,Female,7,46.2,43,40,56,Low,10.1,Yes,Primary,1,1
ST00390,Samarth Kapadia,TS416,Male,6,48.9,54,55,51,Medium,9.0,Yes,Primary,3,0
ST00391,Noah Sarma,TS442,Female,8,65.9,76,69,72,High,5.1,Yes,Primary,5,0
ST00392,David Tara,TS378,Female,8,77.7,68,79,69,Low,2.4,Yes,Primary,24,0
ST00393,Abhimanyu Nagy,TS408,Male,7,58.1,48,48,67,Low,5.2,Yes,Secondary,5,1
ST00394,Nitesh Vala,TS366,Female,8,54.8,48,58,52,Medium,3.6,No,Primary,5,0
ST00395,Luke Ratti,TS337,Female,6,81.9,88,87,92,High,3.3,Yes,None,21,0
ST00396,Mekhala Bhasin,TS430,Female,10,48.7,50,49,41,Low,3.1,No,None,5,1
ST00397,Aishani Munshi,TS485,Male,6,92.4,81,73,92,Medium,2.6,No,None,1,0
ST00398,Maanav Banik,TS303,Male,6,63.7,68,68,53,Low,8.9,Yes,Secondary,12,1
ST00399,Anamika Suri,TS253,Male,6,72.2,78,81,65,High,1.7,Yes,Primary,20,0
ST00400,Joshua Cherian,TS481,Female,9,81.7,65,64,73,Medium,7.7,No,Secondary,27,0
ST00401,Gauri Chhabra,TS121,Female,9,65.6,66,64,60,Medium,9.1,Yes,Primary,8,0
ST00402,Henry Loyal,TS105,Female,8,64.4,50,57,59,Low,8.7,No,Secondary,29,1
ST00403,Aadhya Toor,TS255,Female,6,74.7,68,77,68,Low,5.3,Yes,None,10,0
ST00404,Nicholas Shankar,TS461,Male,10,91.7,79,92,81,Low,5.6,Yes,Secondary,26,0
ST00405,Jasmit Deol,TS017,Male,10,59.1,58,54,61,Medium,10.8,Yes,Secondary,19,1
ST00406,Caleb Zacharia,TS194,Female,7,90.2,85,90,88,Low,6.5,Yes,Secondary,20,0
ST00407,Guneet Apte,TS289,Male,10,58.1,54,56,59,Medium,6.2,No,Secondary,16,1
ST00408,Ansh Kale,TS360,Female,6,60.1,67,61,66,Low,9.4,Yes,Graduate,30,1
ST00409,Ayaan Soman,TS365,Female,10,73.4,81,67,80,Low,7.5,Yes,Graduate,2,0
ST00410,Mohini Saha,TS432,Male,9,75.3,77,81,81,High,8.2,Yes,Secondary,28,0
ST00411,Irya Nath,TS411,Male,10,88.4,81,84,83,Low,2.3,Yes,Primary,5,0
ST00412,Chasmum Mammen,TS179,Female,6,52.6,54,48,50,Low,5.6,No,None,12,1
ST00413,Kritika Wable,TS291,Male,7,52.4,61,46,56,Low,8.6,Yes,Primary,16,1
ST00414,Mason Bassi,TS056,Male,8,56.1,63,47,48,Low,6.9,Yes,Secondary,15,1
ST00415,Chandresh Sami,TS482,Male,7,87.7,75,73,85,Low,6.1,Yes,Secondary,30,0
ST00416,Brijesh Kamdar,TS339,Male,9,73.5,74,63,74,Low,11.9,Yes,Primary,13,0
ST00417,Liam Ramesh,TS115,Female,7,95.8,99,89,92,Low,4.1,Yes,Secondary,14,0
ST00418,Suhani Munshi,TS260,Female,8,84.1,78,90,90,Low,2.0,Yes,Primary,30,0
ST00419,Bhavna Mukherjee,TS244,Male,6,55.0,63,62,61,Medium,5.4,Yes,Primary,10,0
ST00420,Balendra Ramesh,TS427,Female,6,72.5,57,64,64,Low,3.1,No,Graduate,12,0
ST00421,Ikbal Bhakta,TS369,Female,7,64.1,71,58,64,High,7.7,No,Secondary,16,1
ST00422,Bhavani Nagarajan,TS140,Female,6,74.0,75,71,73,Low,0.9,No,Primary,15,0
ST00423,Yachana Dube,TS473,Female,6,52.0,57,45,58,Medium,9.6,Yes,Secondary,3,0
ST00424,Harish Kumar,TS124,Male,8,45.5,33,37,34,Low,2.8,No,Primary,21,1
ST00425,Vanya Parsa,TS441,Female,10,87.9,81,84,84,Low,11.6,Yes,Graduate,26,1
ST00426,Yuvraj Konda,TS475,Female,8,84.8,75,76,75,Medium,6.0,No,None,14,0
ST00427,Ishanvi Chanda,TS430,Male,9,78.7,80,64,62,Low,10.8,No,Secondary,17,1
ST00428,Yutika Chadha,TS410,Female,7,66.0,59,65,70,Medium,5.3,Yes,Primary,11,0
ST00429,Bhavani Tripathi,TS057,Female,10,81.2,80,75,92,High,1.9,Yes,Primary,22,0
ST00430,Dhriti Barman,TS237,Male,9,52.6,46,52,62,Medium,11.6,Yes,None,29,1
ST00431,Bhavna Bawa,TS260,Female,9,88.1,73,76,69,Low,6.7,No,None,15,0
ST00432,Ekbal Baria,TS062,Female,6,90.5,78,83,76,Low,5.1,No,Primary,23,1
ST00433,Tara Anne,TS006,Male,8,63.3,65,68,58,Low,0.9,Yes,None,3,1
ST00434,Devansh Behl,TS489,Female,9,85.9,82,80,78,Low,12.0,Yes,Primary,4,0
ST00435,Mohini Nath,TS349,Male,7,46.7,44,47,35,Medium,8.6,No,Primary,21,1
ST00436,Yashodhara Sur,TS096,Male,7,52.4,62,52,46,Low,2.6,Yes,Graduate,6,1
ST00437,Yachana Nagarajan,TS131,Female,9,90.5,92,78,76,Medium,7.3,Yes,Secondary,30,0
ST00438,Sneha Ghose,TS032,Male,8,45.3,50,44,52,Medium,10.9,Yes,None,7,0
ST00439,Ekani Iyer,TS251,Female,9,60.6,64,60,55,Low,4.7,Yes,Secondary,29,1
ST00440,Janaki Kant,TS171,Female,7,73.3,76,76,66,Medium,7.1,Yes,Secondary,19,0
ST00441,Unnati Khalsa,TS491,Female,7,66.3,66,65,69,Medium,9.3,No,Secondary,10,1
ST00442,Tanveer Muni,TS339,Female,6,55.6,50,45,41,Low,10.5,No,Graduate,8,1
ST00443,Darpan Devi,TS180,Male,9,94.8,83,92,76,Low,5.0,No,Secondary,13,0
ST00444,Chanakya Patla,TS305,Male,8,57.4,47,59,57,Medium,6.2,Yes,Primary,24,1
ST00445,Gavin Amble,TS438,Female,9,56.7,64,49,47,Low,7.0,Yes,Primary,1,1
ST00446,Aashi Varty,TS483,Male,6,70.4,63,61,56,Low,2.7,No,Graduate,13,0
ST00447,Elijah Dhar,TS069,Male,10,75.9,66,66,65,Medium,2.9,Yes,Primary,8,0
ST00448,Eiravati Mitter,TS357,Female,8,51.0,55,39,50,Medium,5.8,No,Primary,24,1
ST00449,Banjeet Acharya,TS341,Male,6,48.1,57,42,55,Medium,11.5,Yes,Secondary,0,0
ST00450,Viraj Kumer,TS354,Male,7,78.7,75,81,80,Medium,3.9,Yes,None,21,0
ST00451,Idika Walia,TS246,Male,8,91.2,93,96,86,High,3.5,Yes,Secondary,7,0
ST00452,Arin Virk,TS425,Female,6,80.4,83,78,76,Low,7.1,Yes,Secondary,4,0
ST00453,Darpan Ahluwalia,TS111,Male,10,88.1,78,90,85,Medium,3.8,Yes,Secondary,16,0
ST00454,Maanav Kapoor,TS464,Male,6,56.1,64,51,61,High,8.1,No,Secondary,27,1
ST00455,Saumya Das,TS463,Male,9,46.4,47,56,52,Low,4.4,Yes,Secondary,23,1
ST00456,Jagvi Kohli,TS025,Male,10,81.4,78,69,80,Medium,7.3,No,Secondary,15,0
ST00457,Xalak Tandon,TS249,Female,10,54.3,53,50,58,Medium,3.6,Yes,Primary,12,0
ST00458,Upadhriti Modi,TS181,Male,6,72.1,64,65,58,Low,0.6,No,Primary,4,0
ST00459,Ekanta Bassi,TS483,Male,8,48.1,50,53,58,Low,8.4,Yes,Graduate,16,1
ST00460,Garima Wali,TS081,Female,7,48.8,55,54,54,Low,10.0,Yes,Secondary,7,1
ST00461,Divya Sethi,TS049,Female,9,71.9,70,67,78,Low,11.8,Yes,None,14,0
ST00462,Ikbal Amble,TS137,Male,8,53.7,44,62,55,Medium,8.2,Yes,Secondary,7,1
ST00463,Tanay Kaur,TS444,Female,6,65.4,64,68,56,Medium,3.2,Yes,Secondary,6,0
ST00464,Fiyaz Basak,TS083,Female,6,55.1,63,66,58,High,1.2,Yes,Primary,11,0
ST00465,Pallavi Madan,TS314,Female,8,90.6,91,92,80,Low,2.3,Yes,None,26,0
ST00466,Ekaja Sachdev,TS101,Male,7,51.6,55,42,61,Medium,10.0,Yes,Secondary,4,0
ST00467,Kamya Raman,TS197,Male,8,71.3,59,65,58,Low,9.2,No,Graduate,9,0
ST00468,Harini Hegde,TS359,Male,6,53.2,45,51,48,Low,7.0,Yes,Primary,19,1
ST00469,Mekhala Jha,TS050,Female,7,87.9,73,87,85,Low,5.2,No,Primary,13,0
ST00470,Siddharth Dutta,TS329,Female,10,84.6,82,82,80,Low,2.1,No,Primary,6,0
ST00471,Abeer Datta,TS320,Female,6,53.7,43,42,39,Low,7.7,No,Primary,26,1
ST00472,Jatin Natt,TS405,Male,8,47.2,51,50,55,Low,2.7,Yes,Secondary,30,1
ST00473,Zayan Kannan,TS296,Female,9,74.3,73,77,80,Low,8.2,Yes,Primary,4,0
ST00474,Ekani Sibal,TS422,Male,6,66.6,59,59,56,Low,10.8,Yes,Primary,14,1
ST00475,Charles Joshi,TS412,Male,10,55.9,63,58,54,Low,4.0,Yes,Secondary,6,1
ST00476,Raksha Saha,TS432,Male,6,54.3,47,46,60,Medium,1.8,Yes,None,25,1
ST00477,Krisha Gala,TS022,Male,6,61.2,62,65,55,High,6.9,Yes,Secondary,0,0
ST00478,Saksham Brar,TS303,Female,6,84.0,82,76,76,Low,7.5,Yes,None,24,1
ST00479,Falan Khare,TS278,Female,6,94.0,88,92,82,Low,2.3,No,Secondary,30,1
ST00480,Yashasvi Sehgal,TS092,Male,10,79.7,81,85,72,Medium,9.4,Yes,Secondary,3,0
ST00481,Guneet Wadhwa,TS116,Female,9,97.0,95,91,83,Low,2.2,Yes,Primary,25,0
ST00482,Umang Badal,TS344,Female,8,78.5,79,79,65,Low,5.6,Yes,Primary,21,0
ST00483,Nathan Rajagopal,TS211,Male,6,60.4,49,50,59,Medium,1.7,Yes,Primary,20,1
ST00484,Vaishnavi Chopra,TS434,Male,9,82.0,77,75,81,Medium,2.7,Yes,Graduate,18,0
ST00485,Frado Baria,TS380,Female,6,75.1,76,78,63,Medium,2.4,Yes,Secondary,8,0
ST00486,Ria Prabhakar,TS485,Male,8,50.3,53,44,40,High,2.1,No,Secondary,9,0
ST00487,Chaman Kalla,TS012,Female,9,70.1,56,65,56,Medium,5.3,No,Graduate,25,0
ST00488,Viraj Raghavan,TS003,Female,9,72.7,64,68,64,Low,2.7,Yes,None,4,0
ST00489,Jeevika Misra,TS069,Male,8,92.9,85,93,95,Medium,3.7,Yes,Primary,18,0
ST00490,Jagrati Menon,TS077,Female,7,92.0,89,89,81,Low,11.4,No,None,11,0
ST00491,Meera Bhavsar,TS431,Female,9,48.8,48,40,46,Medium,10.1,Yes,Graduate,7,0
ST00492,Leena Peri,TS213,Male,7,87.6,81,75,83,Low,4.8,Yes,None,27,0
ST00493,Naksh Bhatnagar,TS269,Female,9,94.7,92,98,94,High,6.9,Yes,Primary,7,0
ST00494,Darpan Pal,TS264,Female,6,66.2,63,70,57,Low,9.7,Yes,Secondary,27,1
ST00495,Farhan Biswas,TS400,Male,10,68.9,75,68,73,Medium,11.3,Yes,Secondary,23,1
ST00496,Hemang Padmanabhan,TS052,Female,10,70.5,78,64,65,Medium,7.8,Yes,Primary,4,0
ST00497,Xalak Chanda,TS409,Male,10,80.2,71,71,70,Medium,9.0,Yes,Secondary,14,0
ST00498,Chakradev Magar,TS402,Male,6,76.4,66,71,76,Low,4.0,Yes,Primary,21,0
ST00499,Hemal Chaudhuri,TS232,Male,6,79.3,80,71,64,Medium,5.1,No,Secondary,19,0
ST00500,Lakshit Dubey,TS176,Female,10,87.9,95,86,97,High,5.9,Yes,Secondary,26,0
ST00501,Vivaan Edwin,TS192,Male,8,60.2,56,60,62,Medium,6.5,Yes,Graduate,8,0
ST00502,Jeremiah Bhakta,TS128,Female,7,55.9,55,55,63,Low,3.7,Yes,Secondary,29,1
ST00503,Aashi Trivedi,TS204,Female,9,65.3,72,71,55,Medium,3.2,Yes,None,28,1
ST00504,Madhav Nagarajan,TS160,Male,10,66.2,58,68,57,Medium,1.5,Yes,None,25,1
ST00505,Urvashi Pillai,TS347,Male,7,51.6,53,41,52,Low,7.9,Yes,None,14,1
ST00506,Elijah Kata,TS490,Female,6,65.4,50,60,57,Medium,4.4,No,Primary,23,1
ST00507,Michael Mand,TS276,Male,7,59.2,55,58,59,Low,2.2,Yes,Secondary,22,1
ST00508,Vasatika Dutt,TS454,Male,10,85.8,80,84,74,Medium,1.1,Yes,Graduate,30,0
ST00509,Hardik Wadhwa,TS317,Female,7,64.4,55,59,49,Medium,0.8,No,Primary,0,0
ST00510,Bhavani Khurana,TS153,Female,9,73.4,76,75,69,Low,4.2,Yes,None,29,0
ST00511,Ridhi Chadha,TS222,Male,8,57.7,63,64,47,Medium,5.3,Yes,Primary,18,1
ST00512,Mason Kota,TS378,Female,9,85.6,82,77,69,Low,3.1,No,Primary,7,0
ST00513,Viraj Setty,TS129,Female,6,75.6,80,85,71,High,2.5,Yes,None,30,0
ST00514,Warinder Tripathi,TS478,Male,7,79.4,78,69,71,Medium,6.1,Yes,Primary,8,0
ST00515,Faraj Puri,TS189,Male,6,76.4,79,67,81,Medium,4.1,Yes,Primary,18,0
ST00516,Aahana Arya,TS101,Male,6,77.2,74,65,67,Medium,9.5,Yes,Primary,21,0
ST00517,Oeshi Muni,TS425,Male,8,50.0,42,55,60,Low,3.1,Yes,Graduate,26,1
ST00518,Wakeeta Savant,TS426,Female,7,94.9,89,88,95,Low,9.6,Yes,Primary,27,1
ST00519,Chavvi Nazareth,TS292,Male,10,61.6,57,62,48,Low,6.1,No,Graduate,1,1
ST00520,Hritik Sethi,TS037,Male,8,67.8,58,59,60,Medium,2.2,Yes,Primary,8,0
ST00521,Advay Kakar,TS368,Male,10,62.2,66,75,55,High,6.9,Yes,None,23,1
ST00522,Chaman Khatri,TS264,Female,8,55.5,48,42,57,Low,6.6,No,Graduate,30,1
ST00523,Wahab Zachariah,TS319,Female,9,90.2,94,79,94,Medium,11.4,Yes,Primary,25,0
ST00524,Xavier Bala,TS002,Male,6,81.5,69,78,72,Medium,9.3,Yes,None,11,0
ST00525,Zansi Sani,TS048,Male,6,69.1,61,74,62,Medium,9.0,Yes,Primary,17,1
ST00526,Akshay Dugar,TS208,Male,7,95.4,91,85,96,Low,9.7,Yes,Primary,1,0
ST00527,Udant Yadav,TS227,Male,9,57.3,52,47,45,Medium,4.0,No,Secondary,22,1
ST00528,Jason Behl,TS147,Female,10,46.2,52,57,45,High,9.0,Yes,Primary,21,1
ST00529,Omkaar Sheth,TS179,Female,10,69.8,77,62,60,Low,7.8,Yes,Secondary,14,1
ST00530,Chanchal Bhatnagar,TS463,Female,8,91.2,88,89,92,Low,11.1,Yes,Primary,30,1
ST00531,Vasatika Dhar,TS200,Female,8,58.3,52,61,55,Low,11.5,Yes,Secondary,14,1
ST00532,Anthony Naidu,TS301,Female,8,88.1,81,86,92,High,2.4,Yes,Secondary,24,0
ST00533,Yauvani Talwar,TS257,Male,7,60.6,56,49,51,Medium,10.7,No,Secondary,3,1
